customer_id,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_002844,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002845,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002846,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002847,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002848,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002849,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002850,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002851,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002852,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002853,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002854,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002855,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002856,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002857,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002858,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002859,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002860,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002861,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002862,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002863,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002864,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002865,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002866,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002867,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002868,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002869,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002870,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002871,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002872,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002873,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002874,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002875,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002876,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002877,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002878,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002879,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002880,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002881,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002882,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002883,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002884,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002885,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002886,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002887,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002888,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002889,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002890,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002891,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002892,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002893,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002894,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002895,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002896,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002897,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002898,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002899,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002900,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002901,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002902,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002903,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
